Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2021-12-04 17:57:47.058,0 days 01:12:47.046000,10,580.7274999999993,0 days 00:00:34.874000,9250,247,8,0,True,8,pos,2311.8945825453484,0.377173837844619,OnTrack,-3653.0,21119.0,118.0
2021-12-04 17:57:47.253,0 days 01:12:47.241000,10,579.827499999999,0 days 00:00:35.069000,9474,238,7,0,True,8,car,2324.710000000001,0.3792646079954061,OnTrack,-3682.7865781736296,21244.832198130745,117.16129259936758
2021-12-04 17:57:47.278,0 days 01:12:47.266000,10,579.4608333333322,0 days 00:00:35.094000,9716,229,7,0,True,8,pos,2326.3007665533914,0.37952413346451147,OnTrack,-3687.0,21260.0,117.0
2021-12-04 17:57:47.493,0 days 01:12:47.481000,10,579.0941666666654,0 days 00:00:35.309000,9959,221,7,0,True,8,car,2339.443333333334,0.3816682763631304,OnTrack,-3727.928609066884,21381.3391589734,115.02780520804681
2021-12-04 17:57:47.498,0 days 01:12:47.486000,10,579.1608333333321,0 days 00:00:35.314000,10157,214,7,0,True,8,pos,2339.7359661736805,0.3817160179220692,OnTrack,-3729.0,21384.0,115.0
2021-12-04 17:57:47.718,0 days 01:12:47.706000,10,579.2274999999989,0 days 00:00:35.534000,10356,208,7,0,True,8,pos,2352.090129389055,0.383731536790655,OnTrack,-3782.0,21494.0,115.0
2021-12-04 17:57:47.733,0 days 01:12:47.721000,10,579.2941666666657,0 days 00:00:35.549000,10555,202,6,0,True,8,car,2352.9100000000008,0.3838652945091951,OnTrack,-3786.0389006281302,21500.91181471202,115.04887647167351
2021-12-04 17:57:47.938,0 days 01:12:47.926000,10,579.5941666666654,0 days 00:00:35.754000,10190,197,6,0,True,8,pos,2363.8932538925487,0.38565715649717264,OnTrack,-3847.0,21588.0,116.0
2021-12-04 17:57:47.973,0 days 01:12:47.961000,10,579.8941666666651,0 days 00:00:35.789000,9826,192,5,0,True,8,car,2365.710000000001,0.3859535493807022,OnTrack,-3858.585374495703,21601.73579840597,116.16845616942656
2021-12-04 17:57:48.158,0 days 01:12:48.146000,10,580.4274999999984,0 days 00:00:35.974000,9563,186,5,0,True,8,pos,2375.0067717943284,0.3874702703954517,OnTrack,-3925.0,21668.0,117.0
2021-12-04 17:57:48.213,0 days 01:12:48.201000,10,580.9608333333317,0 days 00:00:36.029000,9300,180,5,0,True,8,car,2377.710000000001,0.3879112883227401,OnTrack,-3945.986864240586,21684.865044788316,117.22019119814698
2021-12-04 17:57:48.378,0 days 01:12:48.366000,10,581.3274999999987,0 days 00:00:36.194000,9814,177,5,0,True,8,pos,2385.714756997627,0.3892172236973903,OnTrack,-4012.0,21728.0,118.0
2021-12-04 17:57:48.453,0 days 01:12:48.441000,10,581.6941666666658,0 days 00:00:36.269000,10328,174,5,0,False,8,car,2389.310000000001,0.38980376930004335,OnTrack,-4043.432715085574,21744.61631025404,118.58775021998586
2021-12-04 17:57:48.598,0 days 01:12:48.586000,10,581.9608333333322,0 days 00:00:36.414000,10192,171,5,10,False,8,pos,2396.1903668852096,0.39092626614893344,OnTrack,-4106.0,21771.0,120.0
2021-12-04 17:57:48.693,0 days 01:12:48.681000,10,582.2274999999986,0 days 00:00:36.509000,10057,169,4,20,False,8,car,2400.5766666666677,0.39164186864006784,OnTrack,-4147.492235199872,21783.516161880332,120.92670499587537
2021-12-04 17:57:48.818,0 days 01:12:48.806000,10,582.5274999999986,0 days 00:00:36.634000,10031,164,4,30,False,8,pos,2406.139103225178,0.39254935186200207,OnTrack,-4202.0,21794.0,122.0
2021-12-04 17:57:48.933,0 days 01:12:48.921000,10,582.8274999999985,0 days 00:00:36.749000,10006,159,4,40,False,8,car,2411.1766666666676,0.3933712047055346,OnTrack,-4251.262136038826,21797.406499983026,122.67243686781931
2021-12-04 17:57:49.038,0 days 01:12:49.026000,10,582.628333333332,0 days 00:00:36.854000,10146,159,4,56,False,8,pos,2415.8098582619687,0.39412708633987154,OnTrack,-4296.0,21795.0,123.0
2021-12-04 17:57:49.172,0 days 01:12:49.160000,10,582.4291666666654,0 days 00:00:36.988000,10287,160,4,72,False,8,car,2421.79888888889,0.39510416621348665,OnTrack,-4353.381208726995,21783.909025150446,123.01514163123257
2021-12-04 17:57:49.239,0 days 01:12:49.227000,10,581.8291666666655,0 days 00:00:37.055000,10385,162,4,73,False,8,pos,2424.8406708545403,0.3956004174640985,OnTrack,-4382.0,21775.0,123.0
2021-12-04 17:57:49.412,0 days 01:12:49.400000,10,581.2291666666656,0 days 00:00:37.228000,10483,165,4,75,False,8,car,2432.79888888889,0.39689876024368803,OnTrack,-4454.949009869748,21741.970433435887,123.08620652639617
2021-12-04 17:57:49.459,0 days 01:12:49.447000,10,580.2958333333322,0 days 00:00:37.275000,10626,166,4,75,False,8,pos,2434.969270572947,0.39725284697218516,OnTrack,-4474.0,21731.0,123.0
2021-12-04 17:57:49.652,0 days 01:12:49.640000,10,579.3624999999988,0 days 00:00:37.468000,10770,167,4,76,False,8,car,2443.932222222223,0.39871510692880097,OnTrack,-4547.400205480812,21678.30793906756,122.0748068807973
2021-12-04 17:57:49.679,0 days 01:12:49.667000,10,578.1291666666655,0 days 00:00:37.495000,10939,169,4,79,False,8,pos,2445.1980154917255,0.39892161466015713,OnTrack,-4557.0,21670.0,122.0
2021-12-04 17:57:49.892,0 days 01:12:49.880000,10,576.8958333333321,0 days 00:00:37.708000,11108,171,4,83,False,8,car,2455.3322222222228,0.4005749589237369,OnTrack,-4626.871868540787,21596.642252791662,122.0139058451868
2021-12-04 17:57:49.899,0 days 01:12:49.887000,10,575.8291666666655,0 days 00:00:37.715000,11194,173,4,83,False,8,pos,2455.671785577194,0.4006303569573466,OnTrack,-4629.0,21594.0,122.0
2021-12-04 17:57:50.119,0 days 01:12:50.107000,10,574.7624999999989,0 days 00:00:37.935000,11281,175,4,83,False,8,pos,2466.5479267251512,0.4024047440460513,OnTrack,-4690.0,21504.0,121.0
2021-12-04 17:57:50.132,0 days 01:12:50.120000,10,573.6958333333323,0 days 00:00:37.948000,11368,178,4,84,False,8,car,2467.1988888888895,0.4025109452108632,OnTrack,-4693.174286218531,21498.32268207909,120.96071249028336
2021-12-04 17:57:50.339,0 days 01:12:50.327000,10,571.795833333332,0 days 00:00:38.155000,11629,180,4,89,False,8,pos,2477.688468077839,0.4042222666828463,OnTrack,-4737.0,21403.0,121.0
2021-12-04 17:57:50.372,0 days 01:12:50.360000,10,569.8958333333317,0 days 00:00:38.188000,11890,183,4,95,False,8,car,2479.39888888889,0.40450131313526844,OnTrack,-4742.906962309144,21386.965607015652,121.12193191055313
2021-12-04 17:57:50.559,0 days 01:12:50.547000,10,567.6624999999983,0 days 00:00:38.375000,12095,187,4,95,False,8,pos,2489.3266330565248,0.4061209740822326,OnTrack,-4771.0,21292.0,122.0
2021-12-04 17:57:50.612,0 days 01:12:50.600000,10,565.429166666665,0 days 00:00:38.428000,12300,192,4,95,False,8,car,2492.1988888888895,0.4065895680067755,OnTrack,-4777.340125317773,21263.946732216038,122.05713308018004
2021-12-04 17:57:50.779,0 days 01:12:50.767000,10,563.3912499999985,0 days 00:00:38.595000,11731,195,4,94,False,8,pos,2501.377300726077,0.40808697919675263,OnTrack,-4793.0,21173.0,122.0
2021-12-04 17:57:50.813,0 days 01:12:50.801000,10,561.3533333333321,0 days 00:00:38.629000,11163,198,4,93,False,8,car,2503.2538888888894,0.40839313500712787,OnTrack,-4795.495356716871,21154.219031052904,122.1006778439193
2021-12-04 17:57:50.999,0 days 01:12:50.987000,10,558.8533333333319,0 days 00:00:38.815000,11272,199,4,96,False,8,pos,2513.5452329182117,0.41007211542147065,OnTrack,-4805.0,21050.0,123.0
2021-12-04 17:57:51.053,0 days 01:12:51.041000,10,556.3533333333316,0 days 00:00:38.869000,11382,200,5,100,False,8,car,2516.587222222223,0.4105684004982811,OnTrack,-4806.378970110754,21019.213346330962,123.07474294510496
2021-12-04 17:57:51.219,0 days 01:12:51.207000,10,553.6199999999985,0 days 00:00:39.035000,11520,204,5,100,False,8,pos,2526.161295994143,0.4121303619197171,OnTrack,-4807.0,20923.0,123.0
2021-12-04 17:57:51.293,0 days 01:12:51.281000,10,550.8866666666654,0 days 00:00:39.109000,11659,209,5,100,False,8,car,2530.5205555555563,0.4128415529365362,OnTrack,-4805.789702325198,20879.309791427924,123.17258884725747
2021-12-04 17:57:51.439,0 days 01:12:51.427000,10,547.9866666666655,0 days 00:00:39.255000,11794,213,5,100,False,8,pos,2539.2666070794758,0.4142684267413234,OnTrack,-4801.0,20792.0,124.0
2021-12-04 17:57:51.533,0 days 01:12:51.521000,10,545.0866666666657,0 days 00:00:39.349000,11930,217,5,100,False,8,car,2544.9872222222225,0.41520171599443734,OnTrack,-4796.472020445754,20735.384990066013,124.90648138841392
2021-12-04 17:57:51.659,0 days 01:12:51.647000,10,542.2199999999989,0 days 00:00:39.475000,11935,220,5,100,False,8,pos,2552.754257859958,0.41646886833878655,OnTrack,-4788.0,20659.0,126.0
2021-12-04 17:57:51.773,0 days 01:12:51.761000,10,539.3533333333321,0 days 00:00:39.589000,11941,223,5,100,False,8,car,2559.8538888888893,0.41762713701707316,OnTrack,-4777.1512006889925,20589.359464978497,126.13800440628627
2021-12-04 17:57:51.879,0 days 01:12:51.867000,10,536.5199999999988,0 days 00:00:39.695000,11427,225,5,100,False,8,pos,2566.497276055869,0.41871097183072575,OnTrack,-4764.0,20524.0,126.0
2021-12-04 17:57:52.013,0 days 01:12:52.001000,10,533.6866666666656,0 days 00:00:39.829000,10913,227,6,100,False,8,car,2574.987222222223,0.4200960633495321,OnTrack,-4742.793363865922,20440.53154920462,126.0502469911401
2021-12-04 17:57:52.099,0 days 01:12:52.087000,10,530.3811111111099,0 days 00:00:39.915000,11038,230,6,100,False,8,pos,2580.51423472648,0.42099776731725835,OnTrack,-4728.0,20390.0,126.0
2021-12-04 17:57:52.293,0 days 01:12:52.281000,10,527.0755555555543,0 days 00:00:40.109000,11164,234,6,100,False,8,car,2593.187222222223,0.42306530074495624,OnTrack,-4692.710848751834,20288.769016413287,125.19006411749591
2021-12-04 17:57:52.319,0 days 01:12:52.307000,10,524.1422222222211,0 days 00:00:40.135000,11251,237,6,100,False,8,pos,2594.9038823860333,0.42334536511603427,OnTrack,-4687.0,20275.0,125.0
2021-12-04 17:57:52.533,0 days 01:12:52.521000,10,521.2088888888879,0 days 00:00:40.349000,11339,240,6,100,False,8,car,2609.1872222222228,0.42567561933434,OnTrack,-4627.955019979154,20154.477904430532,123.04086732085631
2021-12-04 17:57:52.539,0 days 01:12:52.527000,10,519.1422222222212,0 days 00:00:40.355000,11434,241,6,100,False,8,pos,2609.5913697300907,0.42574155394388,OnTrack,-4626.0,20151.0,123.0
2021-12-04 17:57:52.759,0 days 01:12:52.747000,10,517.0755555555544,0 days 00:00:40.575000,11529,243,6,100,False,8,pos,2624.5566654451877,0.4281830657939266,OnTrack,-4546.0,20022.0,122.0
2021-12-04 17:57:52.773,0 days 01:12:52.761000,10,515.0088888888877,0 days 00:00:40.589000,11624,245,6,100,False,8,car,2625.5205555555563,0.4283403195610027,OnTrack,-4540.754163363435,20013.78832852326,121.90263016184169
2021-12-04 17:57:52.979,0 days 01:12:52.967000,10,511.80888888888785,0 days 00:00:40.795000,11710,248,6,100,False,8,pos,2639.864521779172,0.4306804646659401,OnTrack,-4464.0,19893.0,120.0
2021-12-04 17:57:53.013,0 days 01:12:53.001000,10,508.60888888888803,0 days 00:00:40.829000,11796,251,6,100,False,8,car,2642.25388888889,0.4310702777524,OnTrack,-4451.45782705214,19872.882675234207,119.75317366023533
2021-12-04 17:57:53.199,0 days 01:12:53.187000,10,505.408888888888,0 days 00:00:41.015000,11805,253,6,100,False,8,pos,2655.412489521814,0.43321703649254995,OnTrack,-4384.0,19761.0,119.0
2021-12-04 17:57:53.253,0 days 01:12:53.241000,10,502.20888888888794,0 days 00:00:41.069000,11815,255,6,100,False,8,car,2659.25388888889,0.4338437412536203,OnTrack,-4365.054102548353,19727.57230414418,118.97077580919508
2021-12-04 17:57:53.418,0 days 01:12:53.406000,10,499.0422222222212,0 days 00:00:41.234000,11230,256,6,100,False,8,pos,2671.04481238273,0.43576737042749364,OnTrack,-4310.0,19623.0,119.0
2021-12-04 17:57:53.493,0 days 01:12:53.481000,10,495.87555555555446,0 days 00:00:41.309000,10646,258,7,100,False,8,car,2676.4538888888897,0.4366498337372079,OnTrack,-4287.172359906162,19574.64120305756,118.70904375927425
2021-12-04 17:57:53.638,0 days 01:12:53.626000,10,492.7755555555548,0 days 00:00:41.454000,10667,260,7,100,False,8,pos,2687.022900130482,0.43837411414441635,OnTrack,-4247.0,19479.0,118.0
2021-12-04 17:57:53.733,0 days 01:12:53.721000,10,489.6755555555551,0 days 00:00:41.549000,10688,263,7,100,False,8,car,2693.987222222223,0.4395103078580744,OnTrack,-4223.383915536421,19413.950098385812,117.95749231109524
2021-12-04 17:57:53.858,0 days 01:12:53.846000,10,486.64222222222156,0 days 00:00:41.674000,10819,264,7,100,False,8,pos,2703.1638132289886,0.4410074219888327,OnTrack,-4196.0,19326.0,118.0
2021-12-04 17:57:53.973,0 days 01:12:53.961000,10,483.60888888888803,0 days 00:00:41.789000,10950,265,7,100,False,8,car,2711.65388888889,0.4423925346338524,OnTrack,-4175.061290796088,19243.45697712882,117.57275314517788
2021-12-04 17:57:54.078,0 days 01:12:54.066000,10,480.5088888888879,0 days 00:00:41.894000,10997,267,7,100,False,8,pos,2719.4722957925337,0.44366806793884916,OnTrack,-4159.0,19167.0,117.0
2021-12-04 17:57:54.213,0 days 01:12:54.201000,10,477.40888888888776,0 days 00:00:42.029000,11045,269,7,100,False,8,car,2729.5872222222233,0.44531826671945346,OnTrack,-4141.961187770394,19067.497734686338,116.2912502934993
2021-12-04 17:57:54.298,0 days 01:12:54.286000,10,474.4755555555548,0 days 00:00:42.114000,11117,270,7,100,False,8,pos,2735.9702554763444,0.44635962611694646,OnTrack,-4133.0,19004.0,116.0
2021-12-04 17:57:54.453,0 days 01:12:54.441000,10,471.5422222222219,0 days 00:00:42.269000,11190,271,7,100,False,8,car,2747.6538888888895,0.44826575145996594,OnTrack,-4119.668917180593,18886.43502436286,115.94754234715099
2021-12-04 17:57:54.518,0 days 01:12:54.506000,10,468.7422222222217,0 days 00:00:42.334000,11231,272,7,100,False,8,pos,2752.5795495468324,0.4490693479337425,OnTrack,-4115.0,18837.0,116.0
2021-12-04 17:57:54.693,0 days 01:12:54.681000,10,465.9422222222215,0 days 00:00:42.509000,11272,274,7,100,False,8,car,2765.9205555555563,0.4512458651828459,OnTrack,-4104.854456856321,18704.29310697364,116.09140869072402
2021-12-04 17:57:54.738,0 days 01:12:54.726000,10,463.24222222222147,0 days 00:00:42.554000,11300,275,7,100,False,8,pos,2769.3704545665014,0.45180869865283124,OnTrack,-4103.0,18670.0,116.0
2021-12-04 17:57:54.933,0 days 01:12:54.921000,10,460.5422222222214,0 days 00:00:42.749000,11328,277,7,100,False,8,car,2784.387222222223,0.454258607888093,OnTrack,-4099.021620224087,18520.220595712526,115.06736256099005
2021-12-04 17:57:54.958,0 days 01:12:54.946000,10,457.9755555555553,0 days 00:00:42.774000,11387,277,7,100,False,8,pos,2786.315065521189,0.45457312571313735,OnTrack,-4099.0,18501.0,115.0
2021-12-04 17:57:55.173,0 days 01:12:55.161000,10,455.4088888888891,0 days 00:00:42.989000,11447,278,7,100,False,8,car,2802.920555555556,0.4572822269207959,OnTrack,-4103.7668326365665,18335.85071530069,115.01053118871317
2021-12-04 17:57:55.178,0 days 01:12:55.166000,10,453.7200000000001,0 days 00:00:42.994000,11473,278,7,100,False,8,pos,2803.307824444974,0.457345407869617,OnTrack,-4104.0,18332.0,115.0
2021-12-04 17:57:55.398,0 days 01:12:55.386000,10,452.0311111111111,0 days 00:00:43.214000,11500,279,7,100,False,8,pos,2820.41468024975,0.4601363043516869,OnTrack,-4120.0,18162.0,114.0
2021-12-04 17:57:55.413,0 days 01:12:55.401000,10,450.34222222222206,0 days 00:00:43.229000,11527,280,7,100,False,8,car,2821.587222222223,0.46032759860841044,OnTrack,-4121.480432780284,18150.395355977664,113.96272975978582
2021-12-04 17:57:55.618,0 days 01:12:55.606000,10,447.9088888888889,0 days 00:00:43.434000,11586,281,7,100,False,8,pos,2837.6933219302655,0.46295522682530876,OnTrack,-4147.0,17992.0,114.0
2021-12-04 17:57:55.653,0 days 01:12:55.641000,10,445.47555555555573,0 days 00:00:43.469000,11645,283,7,100,False,8,car,2840.4538888888897,0.4634055992783922,OnTrack,-4152.498994102882,17965.08208416592,114.01463915610566
2021-12-04 17:57:55.819,0 days 01:12:55.807000,10,443.05236111111117,0 days 00:00:43.635000,11656,284,7,100,False,8,pos,2853.580913034757,0.4655472064753453,OnTrack,-4183.0,17838.0,114.0
2021-12-04 17:57:55.892,0 days 01:12:55.880000,10,440.6291666666666,0 days 00:00:43.708000,11667,285,7,100,False,8,car,2859.3747222222228,0.46649243696443177,OnTrack,-4198.393468291623,17782.392306799225,113.95709541964874
2021-12-04 17:57:56.039,0 days 01:12:56.027000,10,438.29583333333335,0 days 00:00:43.855000,11701,286,7,100,False,8,pos,2871.0838894342337,0.46840272801691396,OnTrack,-4233.0,17671.0,114.0
2021-12-04 17:57:56.132,0 days 01:12:56.120000,10,435.9625000000001,0 days 00:00:43.948000,11736,287,7,100,False,8,car,2878.5080555555564,0.46961394294423664,OnTrack,-4257.439022781981,17601.017655010448,114.32683823555348
2021-12-04 17:57:56.259,0 days 01:12:56.247000,10,433.7624999999998,0 days 00:00:44.075000,11771,287,7,100,False,8,pos,2888.655484364045,0.47126944432256457,OnTrack,-4294.0,17506.0,115.0
2021-12-04 17:57:56.372,0 days 01:12:56.360000,10,431.56249999999955,0 days 00:00:44.188000,11806,288,7,100,False,8,car,2897.7080555555567,0.4727463252514973,OnTrack,-4329.619436178951,17421.90183830619,115.61190763054496
2021-12-04 17:57:56.479,0 days 01:12:56.467000,10,429.3958333333328,0 days 00:00:44.295000,11792,289,7,100,False,8,pos,2906.3122906615013,0.47415006242927704,OnTrack,-4365.0,17343.0,116.0
2021-12-04 17:57:56.612,0 days 01:12:56.600000,10,427.22916666666606,0 days 00:00:44.428000,11779,290,7,100,False,8,car,2917.0413888888897,0.4759004602136694,OnTrack,-4409.902959812839,17246.274541687675,115.98222370025321
2021-12-04 17:57:56.699,0 days 01:12:56.687000,10,425.1624999999997,0 days 00:00:44.515000,11816,290,7,100,False,8,pos,2924.073139285688,0.4770476545122112,OnTrack,-4440.0,17182.0,116.0
2021-12-04 17:57:56.852,0 days 01:12:56.840000,10,423.0958333333333,0 days 00:00:44.668000,11853,291,7,100,False,8,car,2936.44138888889,0.4790654715032973,OnTrack,-4494.234448211977,17064.93374715975,116.5473575061934
2021-12-04 17:57:56.919,0 days 01:12:56.907000,10,421.1624999999997,0 days 00:00:44.735000,11859,290,7,100,False,8,pos,2941.8444932110624,0.47994696048158153,OnTrack,-4517.0,17014.0,117.0
2021-12-04 17:57:57.092,0 days 01:12:57.080000,10,419.22916666666606,0 days 00:00:44.908000,11866,290,7,100,False,8,car,2955.7747222222233,0.48221960646546946,OnTrack,-4570.5533757996145,16886.019878412815,118.64286786847501
2021-12-04 17:57:57.139,0 days 01:12:57.127000,10,417.3958333333326,0 days 00:00:44.955000,11853,290,7,100,False,8,pos,2959.5614670160203,0.4828373946110007,OnTrack,-4584.0,16851.0,119.0
2021-12-04 17:57:57.332,0 days 01:12:57.320000,10,415.5624999999991,0 days 00:00:45.148000,11841,291,7,100,False,8,car,2975.1747222222234,0.4853846177550974,OnTrack,-4634.595829746037,16703.798100291504,119.83310221249873
2021-12-04 17:57:57.359,0 days 01:12:57.347000,10,414.02708333333294,0 days 00:00:45.175000,11832,291,7,67,False,8,pos,2977.3785485463295,0.4857441608064466,OnTrack,-4641.0,16683.0,120.0
2021-12-04 17:57:57.533,0 days 01:12:57.521000,10,412.4916666666668,0 days 00:00:45.349000,11824,291,7,34,True,8,car,2991.422222222223,0.48803531471016065,OnTrack,-4677.844368676291,16549.215964700186,121.61757836669288
2021-12-04 17:57:57.579,0 days 01:12:57.567000,10,411.7583333333332,0 days 00:00:45.395000,10984,274,7,17,True,8,pos,2994.923913692725,0.4886065978563943,OnTrack,-4686.0,16515.0,122.0
2021-12-04 17:57:57.773,0 days 01:12:57.761000,10,411.02499999999964,0 days 00:00:45.589000,10144,258,7,0,True,8,car,3008.622222222223,0.49084140719374836,OnTrack,-4712.988534989193,16378.476926187164,122.93540036462255
2021-12-04 17:57:57.799,0 days 01:12:57.787000,10,411.46574074074033,0 days 00:00:45.615000,10195,247,7,0,True,8,pos,3010.346612373574,0.4911227326729622,OnTrack,-4716.0,16361.0,123.0
2021-12-04 17:57:58.019,0 days 01:12:58.007000,10,411.906481481481,0 days 00:00:45.835000,10247,236,7,0,True,8,pos,3024.074438904155,0.49336235772200043,OnTrack,-4738.0,16220.0,123.0
2021-12-04 17:57:58.053,0 days 01:12:58.041000,10,412.3472222222217,0 days 00:00:45.869000,10299,225,7,0,True,8,car,3026.122222222223,0.4936964431508869,OnTrack,-4741.1653098163015,16199.213368089337,122.88147871214156
2021-12-04 17:57:58.239,0 days 01:12:58.227000,10,413.5138888888887,0 days 00:00:46.055000,10455,217,7,0,True,8,pos,3037.0722452688046,0.4954828836954289,OnTrack,-4759.0,16091.0,122.0
2021-12-04 17:57:58.293,0 days 01:12:58.281000,10,414.68055555555566,0 days 00:00:46.109000,10611,210,6,0,True,8,car,3040.122222222223,0.4959804719165978,OnTrack,-4764.983942456313,16061.889955229704,121.90785986000414
2021-12-04 17:57:58.459,0 days 01:12:58.447000,10,416.5138888888889,0 days 00:00:46.275000,10402,201,6,1,True,8,pos,3049.080560031009,0.49744197914861366,OnTrack,-4787.0,15978.0,122.0
2021-12-04 17:57:58.533,0 days 01:12:58.521000,10,418.3472222222222,0 days 00:00:46.349000,10194,193,5,3,False,8,car,3052.9888888888895,0.49807960311556054,OnTrack,-4799.3910828124735,15942.233313264194,122.01858185665104
2021-12-04 17:57:58.679,0 days 01:12:58.667000,10,420.3805555555555,0 days 00:00:46.495000,10166,191,5,26,False,8,pos,3060.677506037746,0.4993339618824552,OnTrack,-4829.0,15875.0,122.0
2021-12-04 17:57:58.773,0 days 01:12:58.761000,10,422.4138888888888,0 days 00:00:46.589000,10139,189,5,49,False,8,car,3065.5888888888894,0.5001352290047003,OnTrack,-4852.021460243945,15834.763915511216,121.98740198010228
2021-12-04 17:57:58.899,0 days 01:12:58.887000,10,424.61388888888905,0 days 00:00:46.715000,10135,187,5,59,False,8,pos,3072.1042038850405,0.5011981694953344,OnTrack,-4888.0,15785.0,122.0
2021-12-04 17:57:59.013,0 days 01:12:59.001000,10,426.8138888888893,0 days 00:00:46.829000,10132,186,5,70,False,8,car,3077.9888888888895,0.5021582259114727,OnTrack,-4925.895081774564,15744.550431877147,122.07450615574054
2021-12-04 17:57:59.119,0 days 01:12:59.107000,10,429.01388888888914,0 days 00:00:46.935000,10365,187,5,77,False,8,pos,3083.4963223247923,0.5030567356538185,OnTrack,-4966.0,15711.0,122.0
2021-12-04 17:57:59.253,0 days 01:12:59.241000,10,431.21388888888896,0 days 00:00:47.069000,10599,188,5,84,False,8,car,3090.522222222223,0.5042029754731567,OnTrack,-5023.761195799449,15674.468037710725,121.4605328921853
2021-12-04 17:57:59.339,0 days 01:12:59.327000,10,433.28055555555557,0 days 00:00:47.155000,10798,190,5,92,False,8,pos,3095.0792269217695,0.5049464276031027,OnTrack,-5064.0,15656.0,121.0
2021-12-04 17:57:59.493,0 days 01:12:59.481000,10,435.3472222222222,0 days 00:00:47.309000,10998,193,5,100,False,8,car,3103.388888888889,0.5063021066721196,OnTrack,-5141.229902150555,15634.407624587102,120.19235270325342
2021-12-04 17:57:59.559,0 days 01:12:59.547000,10,437.1138888888893,0 days 00:00:47.375000,11064,198,5,100,False,8,pos,3107.041308673121,0.5068979803758079,OnTrack,-5178.0,15628.0,120.0
2021-12-04 17:57:59.733,0 days 01:12:59.721000,10,438.8805555555564,0 days 00:00:47.549000,11131,203,5,100,False,8,car,3116.9222222222224,0.50851000114564,OnTrack,-5285.902012732761,15614.787055386922,120.05044986269058
2021-12-04 17:57:59.778,0 days 01:12:59.766000,10,440.38055555555593,0 days 00:00:47.594000,11376,207,5,98,False,8,pos,3119.530815294303,0.5089355798324019,OnTrack,-5313.0,15610.0,120.0
2021-12-04 17:57:59.973,0 days 01:12:59.961000,10,441.8805555555555,0 days 00:00:47.789000,11622,212,5,96,False,8,car,3131.055555555556,0.5108157825662625,OnTrack,-5418.5779335698935,15575.619742831539,119.12681897285097
2021-12-04 17:57:59.998,0 days 01:12:59.986000,10,443.21388888888873,0 days 00:00:47.814000,11770,215,5,93,False,8,pos,3132.553081749485,0.5110600963451438,OnTrack,-5431.0,15569.0,119.0
2021-12-04 17:58:00.213,0 days 01:13:00.201000,10,444.547222222222,0 days 00:00:48.029000,11919,218,5,90,False,8,car,3145.5888888888894,0.5131868219516195,OnTrack,-5528.902232832888,15490.20593217181,118.02238091969252
2021-12-04 17:58:00.218,0 days 01:13:00.206000,10,445.3694444444445,0 days 00:00:48.034000,12011,219,5,89,False,8,pos,3145.894697261849,0.5132367130316648,OnTrack,-5531.0,15488.0,118.0
2021-12-04 17:58:00.438,0 days 01:13:00.426000,10,446.19166666666706,0 days 00:00:48.254000,12103,220,5,89,False,8,pos,3159.4569043322153,0.515449318108468,OnTrack,-5615.0,15378.0,117.0
2021-12-04 17:58:00.453,0 days 01:13:00.441000,10,447.0138888888896,0 days 00:00:48.269000,12196,222,5,89,False,8,car,3160.388888888889,0.5156013666467995,OnTrack,-5620.0610463989415,15369.861840145495,116.93277532875518
2021-12-04 17:58:00.658,0 days 01:13:00.646000,10,448.1138888888895,0 days 00:00:48.474000,11661,224,5,94,False,8,pos,3173.2330563940423,0.5176968272220407,OnTrack,-5680.0,15254.0,116.0
2021-12-04 17:58:00.693,0 days 01:13:00.681000,10,449.2138888888894,0 days 00:00:48.509000,11127,226,6,100,False,8,car,3175.4555555555557,0.5180594166518026,OnTrack,-5688.409180747511,15234.078650847845,115.82367815000458
2021-12-04 17:58:00.878,0 days 01:13:00.866000,10,450.080555555556,0 days 00:00:48.694000,11091,229,6,100,False,8,pos,3187.3578599985453,0.5200012170608053,OnTrack,-5726.0,15120.0,115.0
2021-12-04 17:58:00.933,0 days 01:13:00.921000,10,450.94722222222254,0 days 00:00:48.749000,11056,232,6,100,False,8,car,3190.9222222222224,0.5205827246215403,OnTrack,-5736.30393821408,15077.408837258083,114.92499584863606
2021-12-04 17:58:01.098,0 days 01:13:01.086000,10,451.68055555555634,0 days 00:00:48.914000,11158,233,6,100,False,8,pos,3201.655270701663,0.5223337668694554,OnTrack,-5763.0,14939.0,115.0
2021-12-04 17:58:01.173,0 days 01:13:01.161000,10,452.41388888889014,0 days 00:00:48.989000,11260,235,6,100,False,8,car,3206.588888888889,0.5231386615736453,OnTrack,-5770.728711646854,14885.52102461092,114.96453864828055
2021-12-04 17:58:01.318,0 days 01:13:01.306000,10,452.9472222222232,0 days 00:00:49.134000,11340,238,6,100,False,8,pos,3216.261716227199,0.5247167341369634,OnTrack,-5780.0,14793.0,115.0
2021-12-04 17:58:01.413,0 days 01:13:01.401000,10,453.4805555555563,0 days 00:00:49.229000,11421,241,6,100,False,8,car,3222.6555555555556,0.5257598564904848,OnTrack,-5784.9648981703085,14729.980417417732,115.403568603604
